link,has_been_scrapped
https://www.booking.com/hotel/fr/t2-nice-centre-promenade.es.html,0
https://www.booking.com/hotel/fr/la-palmeraie-nice.es.html,0
https://www.booking.com/hotel/fr/riviera-rent-apartments-deluxe-garden-city-center.es.html,0
https://www.booking.com/hotel/fr/la-garibaldi.es.html,0
https://www.booking.com/hotel/fr/apartment-des-anglais.es.html,0
https://www.booking.com/hotel/fr/studio-nice-proche-mer-nice.es.html,0
https://www.booking.com/hotel/fr/gustave.es.html,0
https://www.booking.com/hotel/fr/appartement-segurante.es.html,0
https://www.booking.com/hotel/fr/promenade-des-anglais-le-st-georges.es.html,0
https://www.booking.com/hotel/fr/2p-vieux-nice-pairoliere.es.html,0
https://www.booking.com/hotel/fr/le-dana.es.html,0
https://www.booking.com/hotel/fr/palais-elisabeth-promenade-des-anglais.es.html,0
https://www.booking.com/hotel/fr/arson-riquier-port.es.html,0
https://www.booking.com/hotel/fr/abbaye-de-roseland-nice.es.html,0
https://www.booking.com/hotel/fr/la-maison-nicoise.es.html,0
https://www.booking.com/hotel/fr/appartement-vue-mer-de-la-promenade.es.html,0
https://www.booking.com/hotel/fr/centrale-2-f4-spacieux-et-confortable-au-centre-du-vieux-nice.es.html,0
https://www.booking.com/hotel/fr/l-39-olivette-nice.es.html,0
https://www.booking.com/hotel/fr/promenade-des-anglais-front-sea.es.html,0
https://www.booking.com/hotel/fr/confortable-studio-250-m-mer-residence-luxe-nice.es.html,0
https://www.booking.com/hotel/fr/prestigious-residence-in-cap-de-nice-with-swimming-pool.es.html,0
https://www.booking.com/hotel/fr/my-casa-bunico.es.html,0
https://www.booking.com/hotel/fr/charmant-studio-47-f1-en-bord-de-mer.es.html,0
